,submitter_title,date,submitter_name,reviewer_name,reviewer_orcid,sim,count
437,Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures,20200314,Mohamed A. Soliman,Zhao Cao,1374,0.11554054054054053,0
438,SpatioTextual Similarity Joins,20200315,Panagiotis Bouros,Wenqing Lin,1299,0.11861504307305325,0
439,SpatioTextual Similarity Joins,20200315,Panagiotis Bouros,Haohan Zhu,897,0.15555555555555556,0
440,SpatioTextual Similarity Joins,20200315,Panagiotis Bouros,Gunes Aluc,889,0.15555555555555556,0
441,SpatioTextual Similarity Joins,20200315,Panagiotis Bouros,Damian Bursztyn,792,0.19642857142857145,0
442,SpatioTextual Similarity Joins,20200315,Panagiotis Bouros,R. Uday Kiran,1165,0.11554054054054053,0
443,SpatioTextual Similarity Joins,20200315,Panagiotis Bouros,Manish Kesarwani,1045,0.15555555555555556,0
444,Efficient Metric Indexing for Similarity Search ,20200316,Lu Chen,Rong Zhang,1190,0.15555555555555556,0
445,Efficient Metric Indexing for Similarity Search ,20200316,Lu Chen,Chih-Ya Shen,776,0.11861504307305325,0
446,Efficient Metric Indexing for Similarity Search ,20200316,Lu Chen,Yuyang Dong,1367,0.15555555555555556,0
447,Efficient Metric Indexing for Similarity Search ,20200316,Lu Chen,Renata Borovica-Gajic,1180,0.11861504307305325,0
448,Efficient Metric Indexing for Similarity Search ,20200316,Lu Chen,Pericles de Oliveira,1142,0.11861504307305325,0
449,Efficient Metric Indexing for Similarity Search ,20200316,Lu Chen,Xiaodong Li,1308,0.11861504307305325,0
450,Indexing Multi-dimensional Data in a Cloud System,20200317,Jinbao Wang,Yuchen Li,1356,0.15974069235137256,0
451,Indexing Multi-dimensional Data in a Cloud System,20200317,Jinbao Wang,Kasper Mullesgaard,985,0.19642857142857145,0
452,Indexing Multi-dimensional Data in a Cloud System,20200317,Jinbao Wang,Yuyang Dong,1367,0.19642857142857145,0
453,Indexing Multi-dimensional Data in a Cloud System,20200317,Jinbao Wang,Parth Nagarkar,1136,0.19642857142857145,0
454,Indexing Multi-dimensional Data in a Cloud System,20200317,Jinbao Wang,Xiaodong Li,1308,0.20177670577535006,0
455,Indexing Multi-dimensional Data in a Cloud System,20200317,Jinbao Wang,Zhao Cao,1374,0.19642857142857145,0
456,Online Data Partitioning in Distributed Database Systems,20200318,Kaiji Chen,Mingzhu Wei,1082,0.11554054054054053,0
457,Online Data Partitioning in Distributed Database Systems,20200318,Kaiji Chen,Robert Brunel,1186,0.07832594463128473,0
458,Online Data Partitioning in Distributed Database Systems,20200318,Kaiji Chen,Dimitris Bilidas,816,0.11554054054054053,0
459,Online Data Partitioning in Distributed Database Systems,20200318,Kaiji Chen,Daniel Schall,800,0.11861504307305325,0
460,Online Data Partitioning in Distributed Database Systems,20200318,Kaiji Chen,Gunes Aluc,889,0.07631578947368423,0
461,Online Data Partitioning in Distributed Database Systems,20200318,Kaiji Chen,Xiang Wang,1306,0.07631578947368423,0
462,Real Time Discovery of Dense Clusters in Highly Dynamic Graphs:  Identifying Real World Events in Highly Dynamic Environments,20200319,Manoj K Agarwal,Cristian Consonni,789,0.07832594463128473,0
463,Real Time Discovery of Dense Clusters in Highly Dynamic Graphs:  Identifying Real World Events in Highly Dynamic Environments,20200319,Manoj K Agarwal,Jinbao Wang,959,0.07631578947368423,0
464,Real Time Discovery of Dense Clusters in Highly Dynamic Graphs:  Identifying Real World Events in Highly Dynamic Environments,20200319,Manoj K Agarwal,Hyun Jin Moon,918,0.07832594463128473,0
465,Real Time Discovery of Dense Clusters in Highly Dynamic Graphs:  Identifying Real World Events in Highly Dynamic Environments,20200319,Manoj K Agarwal,Anupam Sanghi,728,0.07631578947368423,0
466,Real Time Discovery of Dense Clusters in Highly Dynamic Graphs:  Identifying Real World Events in Highly Dynamic Environments,20200319,Manoj K Agarwal,Carsten Binnig,761,0.11554054054054053,0
467,Real Time Discovery of Dense Clusters in Highly Dynamic Graphs:  Identifying Real World Events in Highly Dynamic Environments,20200319,Manoj K Agarwal,Pericles de Oliveira,1142,0.03880735353897094,0
468,Towards Proximity Pattern Mining in Large Graphs,20200320,Arijit Khan,Jing Wang,960,0.07832594463128473,0
469,Towards Proximity Pattern Mining in Large Graphs,20200320,Arijit Khan,Robert Brunel,1186,0.07832594463128473,0
470,Towards Proximity Pattern Mining in Large Graphs,20200320,Arijit Khan,Arko Provo Mukherjee,734,0.15555555555555556,0
471,Towards Proximity Pattern Mining in Large Graphs,20200320,Arijit Khan,Sutanay Choudhury,1242,0.11554054054054053,0
472,Towards Proximity Pattern Mining in Large Graphs,20200320,Arijit Khan,Aristides Gionis,732,0.11554054054054053,0
473,Towards Proximity Pattern Mining in Large Graphs,20200320,Arijit Khan,Michael Shekelyan,1077,0.11554054054054053,0
474,K-Nearest Neighbor Temporal Aggregate Queries,20200321,Yu Sun,Mingzhu Wei,1082,0.15555555555555556,0
475,K-Nearest Neighbor Temporal Aggregate Queries,20200321,Yu Sun,Yanhua Li,1325,0.15974069235137256,0
476,K-Nearest Neighbor Temporal Aggregate Queries,20200321,Yu Sun,Rong Zhang,1190,0.19642857142857145,0
477,K-Nearest Neighbor Temporal Aggregate Queries,20200321,Yu Sun,Kasper Mullesgaard,985,0.2382352941176471,0
478,K-Nearest Neighbor Temporal Aggregate Queries,20200321,Yu Sun,Mingjie Tang,1081,0.15974069235137256,0
479,K-Nearest Neighbor Temporal Aggregate Queries,20200321,Yu Sun,Liping Peng,1024,0.15555555555555556,0
480,Discovering Linkage Points over Web Data,20200322,Oktie Hassanzadeh ,Cristian Consonni,789,0.11861504307305325,0
481,Discovering Linkage Points over Web Data,20200322,Oktie Hassanzadeh ,Robert Brunel,1186,0.11861504307305325,0
482,Discovering Linkage Points over Web Data,20200322,Oktie Hassanzadeh ,Vasilis Efthymiou,1272,0.15555555555555556,0
483,Discovering Linkage Points over Web Data,20200322,Oktie Hassanzadeh ,Gregory Buehrer,885,0.07631578947368423,0
484,Discovering Linkage Points over Web Data,20200322,Oktie Hassanzadeh ,Zhe Fan,1376,0.11554054054054053,0
485,Discovering Linkage Points over Web Data,20200322,Oktie Hassanzadeh ,Stratos Idreos,1234,0.08048240544725077,0
486,Refinement Driven Processing of Aggregation Constrained Queries,20200323,Manasi Vartak,Yuchen Li,1356,0.07832594463128473,0
487,Refinement Driven Processing of Aggregation Constrained Queries,20200323,Manasi Vartak,Yu Li,1348,0.07631578947368423,0
488,Refinement Driven Processing of Aggregation Constrained Queries,20200323,Manasi Vartak,Abdallah Arioua,682,0.07631578947368423,0
489,Refinement Driven Processing of Aggregation Constrained Queries,20200323,Manasi Vartak,Nguyen Thanh Tam,1107,0.07631578947368423,0
490,Refinement Driven Processing of Aggregation Constrained Queries,20200323,Manasi Vartak,Olga Poppe,1122,0.07631578947368423,0
491,Refinement Driven Processing of Aggregation Constrained Queries,20200323,Manasi Vartak,Zach Jorgensen,1368,0.07631578947368423,0
492,Explore-by-Example: An Automatic Query Steering Framework for Interactive Data Exploration,20200324,Kyriaki Dimitriadou,Zheng Li,1378,0.11554054054054053,0
493,Explore-by-Example: An Automatic Query Steering Framework for Interactive Data Exploration,20200324,Kyriaki Dimitriadou,Raphael Bonaque,1177,0.19642857142857145,0
494,Explore-by-Example: An Automatic Query Steering Framework for Interactive Data Exploration,20200324,Kyriaki Dimitriadou,Yu Li,1348,0.15555555555555556,0
495,Explore-by-Example: An Automatic Query Steering Framework for Interactive Data Exploration,20200324,Kyriaki Dimitriadou,Ling Gu,1023,0.11554054054054053,0
496,Explore-by-Example: An Automatic Query Steering Framework for Interactive Data Exploration,20200324,Kyriaki Dimitriadou,Yuyang Dong,1367,0.11554054054054053,0
497,Explore-by-Example: An Automatic Query Steering Framework for Interactive Data Exploration,20200324,Kyriaki Dimitriadou,Kenneth Fuglsang Christensen,993,0.11554054054054053,0
498,Subgraph Querying with Parallel Use of Query Rewritings and Alternative Algorithms,20200325,Foteini Katsarou,Cristian Consonni,789,0.07832594463128473,0
499,Subgraph Querying with Parallel Use of Query Rewritings and Alternative Algorithms,20200325,Foteini Katsarou,Christina Pavlopoulou,779,0.11554054054054053,0
500,Subgraph Querying with Parallel Use of Query Rewritings and Alternative Algorithms,20200325,Foteini Katsarou,Peter Macko,1145,0.11554054054054053,0
501,Subgraph Querying with Parallel Use of Query Rewritings and Alternative Algorithms,20200325,Foteini Katsarou,Wenqing Lin,1299,0.07832594463128473,0
502,Subgraph Querying with Parallel Use of Query Rewritings and Alternative Algorithms,20200325,Foteini Katsarou,Lu Chen,1029,0.11554054054054053,0
503,Subgraph Querying with Parallel Use of Query Rewritings and Alternative Algorithms,20200325,Foteini Katsarou,Julia Stoyanovich,971,0.08048240544725077,0
504,WHAM: A High-throughput Sequence Alignment Method,20200326,Yinan Li,Jinbao Wang,959,0.11554054054054053,0
505,WHAM: A High-throughput Sequence Alignment Method,20200326,Yinan Li,Lu Chen,1029,0.15555555555555556,0
506,WHAM: A High-throughput Sequence Alignment Method,20200326,Yinan Li,Dimitris Bilidas,816,0.11554054054054053,0
507,WHAM: A High-throughput Sequence Alignment Method,20200326,Yinan Li,Pericles de Oliveira,1142,0.11861504307305325,0
508,WHAM: A High-throughput Sequence Alignment Method,20200326,Yinan Li,Stratos Idreos,1234,0.12191408436135236,0
509,WHAM: A High-throughput Sequence Alignment Method,20200326,Yinan Li,Zhao Cao,1374,0.11554054054054053,0
510,Learning Path Queries on Graph Databases,20200327,Angela Bonifati,Hoang Vu Nguyen,907,0.11554054054054053,0
511,Learning Path Queries on Graph Databases,20200327,Angela Bonifati,Abdallah Arioua,682,0.15555555555555556,0
512,Learning Path Queries on Graph Databases,20200327,Angela Bonifati,Arko Provo Mukherjee,734,0.11554054054054053,0
513,Learning Path Queries on Graph Databases,20200327,Angela Bonifati,Guanfeng Liu,887,0.15555555555555556,0
514,Learning Path Queries on Graph Databases,20200327,Angela Bonifati,R. Uday Kiran,1165,0.11554054054054053,0
515,Learning Path Queries on Graph Databases,20200327,Angela Bonifati,Pericles de Oliveira,1142,0.11861504307305325,0
516,Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems,20200328,Kaibo Wang,Cristian Consonni,789,0.07832594463128473,0
517,Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems,20200328,Kaibo Wang,Jing Wang,960,0.11861504307305325,0
518,Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems,20200328,Kaibo Wang,Peter Macko,1145,0.11554054054054053,0
519,Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems,20200328,Kaibo Wang,Jinbao Wang,959,0.11554054054054053,0
520,Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems,20200328,Kaibo Wang,Jiefeng Cheng,956,0.15555555555555556,0
521,Accelerating Pathology Image Data Cross-Comparison on CPU-GPU Hybrid Systems,20200328,Kaibo Wang,Pericles de Oliveira,1142,0.07832594463128473,0
522,Data-driven Schema Normalization,20200329,Thorsten Papenbrock,Daichi Amagata,791,0.03880735353897094,0
523,Data-driven Schema Normalization,20200329,Thorsten Papenbrock,Abdallah Arioua,682,0.11861504307305325,0
524,Data-driven Schema Normalization,20200329,Thorsten Papenbrock,Dimitris Bilidas,816,0.07832594463128473,0
525,Data-driven Schema Normalization,20200329,Thorsten Papenbrock,Arlei Silva,735,0.03880735353897094,0
526,Data-driven Schema Normalization,20200329,Thorsten Papenbrock,Sutanay Choudhury,1242,0.03880735353897094,0
527,Data-driven Schema Normalization,20200329,Thorsten Papenbrock,Xingcan Cui,1318,0.03880735353897094,0
528,A Software-Defined Networking based Approach for Performance Management of Analytical Queries on Distributed Data Stores,20200330,Pengcheng Xiong,Inah Jeon,922,0.20177670577535006,0
529,A Software-Defined Networking based Approach for Performance Management of Analytical Queries on Distributed Data Stores,20200330,Pengcheng Xiong,Peter Macko,1145,0.15555555555555556,0
530,A Software-Defined Networking based Approach for Performance Management of Analytical Queries on Distributed Data Stores,20200330,Pengcheng Xiong,Ling Gu,1023,0.15555555555555556,0
531,A Software-Defined Networking based Approach for Performance Management of Analytical Queries on Distributed Data Stores,20200330,Pengcheng Xiong,Dimitris Bilidas,816,0.15555555555555556,0
532,A Software-Defined Networking based Approach for Performance Management of Analytical Queries on Distributed Data Stores,20200330,Pengcheng Xiong,Sutanay Choudhury,1242,0.15555555555555556,0
533,A Software-Defined Networking based Approach for Performance Management of Analytical Queries on Distributed Data Stores,20200330,Pengcheng Xiong,Carsten Binnig,761,0.15555555555555556,0
534,ReStore: Reusing Results of MapReduce Jobs,20200331,Iman Elghandour,Khaled Elmeleegy,996,0.15555555555555556,0
535,ReStore: Reusing Results of MapReduce Jobs,20200331,Iman Elghandour,Alberto Cordioli,698,0.11861504307305325,0
536,ReStore: Reusing Results of MapReduce Jobs,20200331,Iman Elghandour,Manas Joglekar,1043,0.15555555555555556,0
537,ReStore: Reusing Results of MapReduce Jobs,20200331,Iman Elghandour,Mingjie Tang,1081,0.11861504307305325,0
538,ReStore: Reusing Results of MapReduce Jobs,20200331,Iman Elghandour,Renata Borovica-Gajic,1180,0.11861504307305325,0
539,ReStore: Reusing Results of MapReduce Jobs,20200331,Iman Elghandour,El Kindi Rezig,831,0.11861504307305325,0
540,Contender: A Resource Modeling Approach for Concurrent Query Performance Prediction,20200401,Jennie Duggan,Cristian Consonni,789,0.15974069235137256,0
541,Contender: A Resource Modeling Approach for Concurrent Query Performance Prediction,20200401,Jennie Duggan,Foteini Katsarou,866,0.11554054054054053,0
542,Contender: A Resource Modeling Approach for Concurrent Query Performance Prediction,20200401,Jennie Duggan,Yuhong Li,1360,0.07631578947368423,0
543,Contender: A Resource Modeling Approach for Concurrent Query Performance Prediction,20200401,Jennie Duggan,Robert Brunel,1186,0.07832594463128473,0
544,Contender: A Resource Modeling Approach for Concurrent Query Performance Prediction,20200401,Jennie Duggan,Gregory Buehrer,885,0.07631578947368423,0
545,Contender: A Resource Modeling Approach for Concurrent Query Performance Prediction,20200401,Jennie Duggan,Xiaodong Li,1308,0.07832594463128473,0
546,Umzi: Unified Multi-Zone Indexing for Large-Scale HTAP,20200402,Chen Luo,Oliver Kennedy,1124,0.15555555555555556,0
547,Umzi: Unified Multi-Zone Indexing for Large-Scale HTAP,20200402,Chen Luo,Lu Chen,1029,0.11554054054054053,0
548,Umzi: Unified Multi-Zone Indexing for Large-Scale HTAP,20200402,Chen Luo,Haohan Zhu,897,0.15555555555555556,0
549,Umzi: Unified Multi-Zone Indexing for Large-Scale HTAP,20200402,Chen Luo,Mingjie Tang,1081,0.15974069235137256,0
550,Umzi: Unified Multi-Zone Indexing for Large-Scale HTAP,20200402,Chen Luo,Thomas Heinis,1255,0.15555555555555556,0
551,Umzi: Unified Multi-Zone Indexing for Large-Scale HTAP,20200402,Chen Luo,Stratos Idreos,1234,0.1642327847507107,0
552,Differentially Private Synthesization of Multi-Dimensional Data using Copula Functions,20200403,Haoran Li,Rong-Hua Li,1191,0.07832594463128473,0
553,Differentially Private Synthesization of Multi-Dimensional Data using Copula Functions,20200403,Haoran Li,Haohan Zhu,897,0.11554054054054053,0
554,Differentially Private Synthesization of Multi-Dimensional Data using Copula Functions,20200403,Haoran Li,Mingjie Tang,1081,0.11861504307305325,0
555,Differentially Private Synthesization of Multi-Dimensional Data using Copula Functions,20200403,Haoran Li,Vasilis Samoladas,1273,0.11554054054054053,0
556,Differentially Private Synthesization of Multi-Dimensional Data using Copula Functions,20200403,Haoran Li,Stratos Idreos,1234,0.12191408436135236,0
557,Differentially Private Synthesization of Multi-Dimensional Data using Copula Functions,20200403,Haoran Li,Ke Wang,987,0.11554054054054053,0
558,Similarity Joins for Uncertain Strings,20200404,Manish Patil,Cristian Consonni,789,0.07832594463128473,0
559,Similarity Joins for Uncertain Strings,20200404,Manish Patil,Oliver Kennedy,1124,0.15555555555555556,0
560,Similarity Joins for Uncertain Strings,20200404,Manish Patil,Robert Brunel,1186,0.07832594463128473,0
561,Similarity Joins for Uncertain Strings,20200404,Manish Patil,Lu Chen,1029,0.07631578947368423,0
562,Similarity Joins for Uncertain Strings,20200404,Manish Patil,Zhenjie Zhang,1379,0.11554054054054053,0
563,Similarity Joins for Uncertain Strings,20200404,Manish Patil,Ling Gu,1023,0.11554054054054053,0
564,Reducing Uncertainty of Schema Matching via Crowdsourcing,20200405,Chen Jason Zhang,Christodoulos Efstathiades,780,0.11554054054054053,0
565,Reducing Uncertainty of Schema Matching via Crowdsourcing,20200405,Chen Jason Zhang,Yu Li,1348,0.11554054054054053,0
566,Reducing Uncertainty of Schema Matching via Crowdsourcing,20200405,Chen Jason Zhang,Sudeepa Roy,1235,0.15555555555555556,0
567,Reducing Uncertainty of Schema Matching via Crowdsourcing,20200405,Chen Jason Zhang,Xingcan Cui,1318,0.11554054054054053,0
568,Reducing Uncertainty of Schema Matching via Crowdsourcing,20200405,Chen Jason Zhang,Angela Bonifati,718,0.11554054054054053,0
569,Reducing Uncertainty of Schema Matching via Crowdsourcing,20200405,Chen Jason Zhang,Rohan Khade,1189,0.11554054054054053,0
570,View Selection in Semantic Web Databases,20200406,FrancÂ¸ois Goasdoue,Raphael Bonaque,1177,0.15555555555555556,0
571,View Selection in Semantic Web Databases,20200406,FrancÂ¸ois Goasdoue,Chuanfei Xu,786,0.15555555555555556,0
572,View Selection in Semantic Web Databases,20200406,FrancÂ¸ois Goasdoue,Ling Gu,1023,0.19642857142857145,0
573,View Selection in Semantic Web Databases,20200406,FrancÂ¸ois Goasdoue,Julia Stoyanovich,971,0.12191408436135236,0
574,View Selection in Semantic Web Databases,20200406,FrancÂ¸ois Goasdoue,Damian Bursztyn,792,0.15555555555555556,0
575,View Selection in Semantic Web Databases,20200406,FrancÂ¸ois Goasdoue,Pericles de Oliveira,1142,0.15974069235137256,0
576,Assessing and Ranking Structural Correlations in Graphs,20200407,Ziyu Guan,Jing Wang,960,0.07832594463128473,0
577,Assessing and Ranking Structural Correlations in Graphs,20200407,Ziyu Guan,George A. Vouros,874,0.07832594463128473,0
578,Assessing and Ranking Structural Correlations in Graphs,20200407,Ziyu Guan,Robert Brunel,1186,0.07832594463128473,0
579,Assessing and Ranking Structural Correlations in Graphs,20200407,Ziyu Guan,Alberto Cordioli,698,0.07832594463128473,0
580,Assessing and Ranking Structural Correlations in Graphs,20200407,Ziyu Guan,Xiang Ao,1305,0.07631578947368423,0
581,Assessing and Ranking Structural Correlations in Graphs,20200407,Ziyu Guan,Sutanay Choudhury,1242,0.11554054054054053,0
582,Zephyr: Live Migration in Shared Nothing Databases for Elastic Cloud Platforms,20200408,Aaron J. Elmore,Xiang Ao,1305,0.11554054054054053,0
583,Zephyr: Live Migration in Shared Nothing Databases for Elastic Cloud Platforms,20200408,Aaron J. Elmore,Ling Gu,1023,0.11554054054054053,0
584,Zephyr: Live Migration in Shared Nothing Databases for Elastic Cloud Platforms,20200408,Aaron J. Elmore,Victor Zakhary,1278,0.15555555555555556,0
585,Zephyr: Live Migration in Shared Nothing Databases for Elastic Cloud Platforms,20200408,Aaron J. Elmore,Nathalie Charbel,1104,0.11554054054054053,0
586,Zephyr: Live Migration in Shared Nothing Databases for Elastic Cloud Platforms,20200408,Aaron J. Elmore,Christophe Claramunt,783,0.11554054054054053,0
587,Zephyr: Live Migration in Shared Nothing Databases for Elastic Cloud Platforms,20200408,Aaron J. Elmore,El Kindi Rezig,831,0.11861504307305325,0
588,Context-aware Event Stream Analytics,20200409,Olga Poppe,Muhammad Farhan,1099,0.07832594463128473,0
589,Context-aware Event Stream Analytics,20200409,Olga Poppe,Arian Bar,730,0.039829302987197696,0
590,Context-aware Event Stream Analytics,20200409,Olga Poppe,Haohan Zhu,897,0.07832594463128473,0
591,Context-aware Event Stream Analytics,20200409,Olga Poppe,Pablo Barrio,1127,0.039829302987197696,0
592,Context-aware Event Stream Analytics,20200409,Olga Poppe,Chunyao Song,787,0.08040935672514621,0
593,Context-aware Event Stream Analytics,20200409,Olga Poppe,Yingjun Wu,1340,0.07832594463128473,0
594,Keyword Search over Relational Databases: A Metadata Approach,20200410,Sonia Bergamaschi,Hoang Vu Nguyen,907,0.15555555555555556,0
595,Keyword Search over Relational Databases: A Metadata Approach,20200410,Sonia Bergamaschi,Abdallah Arioua,682,0.23823529411764707,0
596,Keyword Search over Relational Databases: A Metadata Approach,20200410,Sonia Bergamaschi,Haohan Zhu,897,0.19642857142857145,0
597,Keyword Search over Relational Databases: A Metadata Approach,20200410,Sonia Bergamaschi,Pablo Barrio,1127,0.11861504307305323,0
598,Keyword Search over Relational Databases: A Metadata Approach,20200410,Sonia Bergamaschi,Stratos Idreos,1234,0.1642327847507107,0
599,Keyword Search over Relational Databases: A Metadata Approach,20200410,Sonia Bergamaschi,Mostafa Ead,1097,0.11554054054054051,0
