,submitter_title,date,submitter_name,reviewer_name,reviewer_orcid,sim,count
215,Context-sensitive Ranking for Document Retrieval,20200205,Liang Jeff Chen,Florian Funke,863,0.11554054054054053,0
216,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Michael J. Franklin,1075,0.15974069235137256,0
217,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Amit Goyal,709,0.11861504307305325,0
218,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Meihui Zhang,1067,0.15974069235137256,0
219,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Rong Zhang,1190,0.15974069235137256,0
220,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Efi Karra Taniskidou,830,0.11861504307305325,0
221,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Yuyang Dong,1367,0.11861504307305325,0
222,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Paras Mehta ,1135,0.15974069235137256,0
223,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Alekh Jindal,699,0.19642857142857145,0
224,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Kasper Mullesgaard,985,0.19642857142857145,0
225,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Long Yuan,1027,0.15555555555555556,0
226,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Yufei Tao,1359,0.19642857142857145,0
227,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Lu Chen,1029,0.2382352941176471,0
228,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Yubao Wu,1355,0.11861504307305325,0
229,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Amit Goyal,709,0.15974069235137256,0
230,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Saad Aljubayrin,1195,0.15974069235137256,0
231,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Feifei Li,859,0.15974069235137256,0
232,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Tilmann Zaschke,1260,0.12180451127819547,0
233,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Sutanay Choudhury,1242,0.20177670577535006,0
234,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Arjun Dasgupta,733,0.15555555555555556,0
235,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Rakesh Pimplikar,1174,0.15555555555555556,0
236,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Miao Qiao,1070,0.11861504307305325,0
237,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Tanmoy Chakraborty,1246,0.19642857142857145,0
238,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Rani Qumsiyeh,1176,0.15555555555555556,0
239,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Yuchen Li,1356,0.20177670577535006,0
240,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Michael J. Franklin,1075,0.19642857142857145,0
241,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Aravind Yalamanchi,729,0.11554054054054053,0
242,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Svilen R. Mihaylov,1243,0.11554054054054053,0
243,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Christophe Claramunt,783,0.15555555555555556,0
244,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Jinbao Wang,959,0.11554054054054053,0
245,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Vasilis Samoladas,1273,0.15555555555555556,0
246,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Hyun Jin Moon,918,0.11861504307305325,0
247,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Peter Macko,1145,0.15555555555555556,0
248,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Foteini Katsarou,866,0.15555555555555556,0
249,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Sutanay Choudhury,1242,0.19642857142857145,0
250,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Hongzhi Yin,911,0.15555555555555556,0
251,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,K. Selc¢¬uk Candan,976,0.15555555555555556,0
252,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Zhepeng Yan,1380,0.11554054054054053,0
253,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Paras Mehta ,1135,0.15974069235137256,0
254,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Cristian Consonni,789,0.11861504307305325,0
255,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Foteini Katsarou,866,0.11554054054054053,0
256,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Yun Chi,1361,0.11554054054054053,0
257,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Zheng Li,1378,0.11554054054054053,0
258,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Yaser Oulabi,1332,0.11554054054054053,0
259,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Marina Barsky,1054,0.15555555555555556,0
260,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Shiwen Cheng,1211,0.15555555555555556,0
261,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Amit Goyal,709,0.11554054054054053,0
262,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Ting Deng,1262,0.15555555555555556,0
263,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Yuyang Dong,1367,0.15555555555555556,0
264,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Konstantinos Mamouras,1002,0.11554054054054053,0
265,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Ling Gu,1023,0.19642857142857145,0
266,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Abdallah Arioua,682,0.15555555555555556,0
267,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Nikolaus Augsten,1110,0.11554054054054053,0
268,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Franc¢¬ois Goasdoue,867,0.15555555555555556,0
269,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Rajendra Shinde,1172,0.11554054054054053,0
270,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Long Yuan,1027,0.15974069235137256,0
271,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Feifei Li,859,0.11861504307305325,0
272,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Haichuan Shang,890,0.12180451127819547,0
273,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Lu Chen,1029,0.11861504307305325,0
274,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Florian Funke,863,0.11861504307305325,0
275,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Christodoulos Efstathiades,780,0.11861504307305325,0
276,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Hoang Vu Nguyen,907,0.11554054054054053,0
277,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Radu Stoica,1168,0.11554054054054053,0
278,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Feifei Li,859,0.11554054054054053,0
279,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Zhao Sun,1375,0.11554054054054053,0
280,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Tilmann Zaschke,1260,0.15974069235137256,0
281,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Jinbao Wang,959,0.11554054054054053,0
282,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Pirooz Chubak,1154,0.11554054054054053,0
283,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Manish Kesarwani,1045,0.11554054054054053,0
284,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Thanh T. L. Tran,1250,0.11861504307305325,0
285,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Sumeet Bajaj,1239,0.15555555555555556,0
286,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Damian Bursztyn,792,0.11554054054054053,0
287,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Iraklis Psaroudakis,926,0.15555555555555556,0
288,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Bin Cao,750,0.15974069235137256,0
289,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Hyunjung Park,919,0.15974069235137256,0
290,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Raphael Bonaque,1177,0.15974069235137256,0
291,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Jing Wang,960,0.12180451127819547,0
292,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Jeff LeFevre,933,0.12180451127819547,0
293,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Per-Ake Larson,1140,0.16408668730650156,0
294,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Haiquan Chen,891,0.11554054054054051,0
295,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Shiwen Cheng,1211,0.15555555555555556,0
296,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Amit Goyal,709,0.15555555555555556,0
297,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Kaiqi Zhao,981,0.15555555555555556,0
298,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Shi Gao,1207,0.19642857142857145,0
299,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Zhenjie Zhang,1379,0.11554054054054051,0
